"Path","Ext","Bytes","Reachable","Guid"
"Assets\Tests\EditMode\DoomRulesTests.cs",".cs","2377","True","94b7d40d84710dd40aec2dafc9c0fad7"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ UpRight_Defence_Red.anim",".anim","2796","False","9d7fbb1918f194805b90ec466cd415e4"
"Assets\Scripts\GameEvents\UnityEvents\UnityCardEvent.cs",".cs","185","True","95ea67c89ffa3654585737d8a2f267b0"
"Assets\Images\Simple Fantasy GUI\PNG\Inventory\Money_Bar.png",".png","2135","False","c7af4caf86986a24d89b41c984aa68d3"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\EnemyTraitTooltip.cs",".cs","4991","True","340b25483cea24f499fb3551087181f5"
"Assets\Images\Simple Fantasy GUI\PNG\Character Bar\Mana.png",".png","1772","False","78ee397acef927a439f9c6db499a7d33"
"Assets\Scripts\GameObjectScripts\UnitMenuScripts\UnitInspectorNavController.cs",".cs","3106","True","1bf5e40a64c3ecd418b602537e417ea3"
"Assets\Images\Simple Fantasy GUI\PNG\Quest Panel\Reward_Slot.png",".png","2825","True","92a4fb96206097047a300ebace4278a1"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Rally to the Banner.asset",".asset","1172","True","a1f55bdd13bb33a4d9a800d11785a420"
"Assets\TextMesh Pro\Shaders\TMP_SDF-HDRP LIT.shadergraph",".shadergraph","287427","False","ca2ed216f98028c4dae6c5224a952b3c"
"Assets\Scripts\Enums\Enums\ShrineReward.cs",".cs","240","True","fb3ecb2b7b20ba3499700ae0070b0199"
"Assets\Scripts\Avatar\AvatarState.cs",".cs","280","True","b39913e8a89ba304693757ae3e23f1c9"
"Assets\Images\Simple Fantasy GUI\PNG\Inventory\Inventory_Slot.png",".png","4274","False","70c500e3f9a702743946d084c36b42c6"
"Assets\Scripts\GameObjectScripts\Leveling\SkillToken.cs",".cs","2211","True","6ea6037edc6c8dc44a27168f832dd034"
"Assets\Scripts\GameEvents\Events\ToggleEvents\OnEmpowerToggle_CheckForCrystals.asset",".asset","421","True","310ddb7fa73b47c48ae6d2e101596822"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\6. Spear.png",".png","3999","False","47c918e1068e8764f9f6074ba7be822d"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer Yellow Animations\Lancer_ DownRight_Defence_Yellow.anim",".anim","2801","False","91956024b38544447a2771cb38019cd6"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\512\6. Spear.png",".png","8632","False","c10453aaf9df0d845b67919341e1b4b6"
"Assets\Scripts\GameObjectScripts\TownMenuScripts\TownButtons.cs",".cs","1536","True","44d6557ff6a221f4fb648b15f8a90d13"
"Assets\Scripts\ScriptableObjectData\Non-Player\Map\RedHotSpot.asset",".asset","614","True","e951a161e465a6f4d8b155672b674f0e"
"Assets\Scripts\Tutorial\Help\rewards.asset",".asset","623","True","47af8d106114438fbc2576dc6be23d75"
"Assets\Images\Tiny Swords\Buildings\Blue Buildings\Monastery.png",".png","11326","False","a45aff6aa2c5d4d5f879c10f0231ba12"
"Assets\Tests\EditMode\CardSnapshotTests.cs",".cs","925","True","dc64b0ba593056a40921692878756ac5"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Eagles Eyes.asset",".asset","1075","True","f8eee066478107a4ba7867d3e89b3d64"
"Assets\Scripts\GameEvents\Events\CommandEvents\OnPlay_SendDefendCommandInformationToUndoButton.asset",".asset","436","False","2f822a53e15aab042a63e9fd305fbe64"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_ Run_Blue.anim",".anim","2785","False","15d1a633f8c7e4b37a85027cdfbcf37f"
"Assets\Scripts\GameObjectScripts\CardMenuScripts\Sections\ConvertBanner.cs",".cs","1835","True","421bfd6f69c62e54f983343f5e38c4a0"
"Assets\Scripts\Tutorial\Rail\pick-card.asset",".asset","601","True","9d0337c152494a79b67cf47e63a4c4aa"
"Assets\Scripts\ScriptableObjectData\Player\Rewards\Units\Scout.asset",".asset","734","True","0314febb45d718743b9a6b059766e06e"
"Assets\Scripts\Tutorial\Tips\level-up.asset",".asset","614","True","a12cde466c55f23468b4a37d18224869"
"Assets\TextMesh Pro\Shaders\TMP_SDF-URP Lit.shadergraph",".shadergraph","283866","False","a3d800b099a06e0478fb790c5e79057a"
"Assets\Scripts\Shrines\ShrinePaymentRules.cs",".cs","3008","True","b8d3cd7de7f570340ab72e5e8d447f4f"
"Assets\Images\Images\menu.png",".png","20069","True","1e450627fbe791e40af069fa94e61b99"
"Assets\Images\Tiny Swords\Units\Blue Units\Warrior\Warrior Blue Animations\Warrior_Attack2_Blue.anim",".anim","2397","False","3340e30cc5bab4dc1b8013313962e6df"
"Assets\Images\Tiny Swords\Units\Purple Units\Archer\Archer_Shoot.png",".png","11960","False","0379e4d319b2149ba88bedccce7ff50d"
"Assets\Images\Flat 2D Weapons\Art\PNG\2. Card\128\3. Combined.png",".png","3951","False","2209e8da47302ca47ab818d43a0b61e2"
"Assets\Scripts\Managers\GameManager.cs",".cs","6431","True","ed79ab05cefc01b47b3704b65434111c"
"Assets\Scripts\Leveling\ArchonsRise.Leveling.asmdef",".asmdef","354","True","ba7991c1760473841b6a9e28a3758591"
"Assets\Animations\SiegeStatic.anim",".anim","1299","True","3be2d9d9c2e76594e969c40578e61c8b"
"Assets\Scripts\ScriptableObjectData\Player\StartingCards\Mend.asset",".asset","989","True","4cf1e193565ac464989aef186a82c2a5"
"Assets\Scripts\Input\InputContext.cs",".cs","461","True","edc60e6a5cac94a4b8464e156c558e95"
"Assets\Scripts\ScriptableObjectData\GameData\DoomTuning.asset",".asset","701","True","a3ecb88593294ff47a1621fe48a307bb"
"Assets\Images\GroundTile.prefab",".prefab","13935","False","89d4b82265aaaa642bc05f1d63dd7f4c"
"Assets\Images\Hero Knight - Pixel Art\ColorSwap\swap_texture.png",".png","2800","False","5f8c87aa3e6c2aa47bee2ff396a98f2c"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\SkillEvent.cs",".cs","162","True","8cd4bb17926f5e0468c84e9b7e02838f"
"Assets\TextMesh Pro\Resources\Sprite Assets\traitVengeful.asset",".asset","2816","True","6be0b7d06f5ff574794b85a156026c8a"
"Assets\Scripts\GameEvents\Events\Card Events\OnImprovDefend_SetPlayerStats.asset",".asset","418","True","a726bed6807efbe4ab5193ca5a81038c"
"Assets\Scripts\GameEvents\Events\Tutorial Events\onDungeonOpen_NotifyTutorial.asset",".asset","443","True","b0937847b6b3691409307062a3bd777a"
"Assets\Prefabs\GameTokens\Dungeon Token.prefab",".prefab","10121","True","673de4498776dfd43b582d4f1106cecc"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexDesertYellowCactiForest01.png",".png","103309","True","b8cbec81660171640930eff14fa97fd3"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ UpRight_Attack_Purple.anim",".anim","2213","False","f59424b22c6f64256abf3943237c8ee4"
"Assets\Scripts\Input\GameControls.cs",".cs","552","True","4066af96b98b3464cb2bd1f49df9494f"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ Up_Defence_Red.anim",".anim","2787","False","4fca98bf187a9452796b2404a10d7201"
"Assets\Scripts\ScriptableObjectData\Player\StartingCards\Defend.asset",".asset","998","True","dfe220ff70b72484ba9ba0b4012be5c1"
"Assets\Scripts\Log\LogEntry.cs",".cs","353","True","9623a3940b1ac3f4db3731e8e078c2f0"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexForestBroadleaf01.asset",".asset","783","False","1ff7cb4388acc5a4a8f2044ce3b75b55"
"Assets\Scripts\ScriptableObjectData\Player\Rewards\Units\Merchant.asset",".asset","749","True","de77732a8af282e41914baaebaf0909a"
"Assets\TileMap\hexForestBroadleaf00.asset",".asset","783","False","3902d45897bec8a4581aec253ccd84eb"
"Assets\Tests\EditMode\ModalQueueCoreTests.cs",".cs","3383","True","a7af38c4fb2cfd64b9632314dfd9085b"
"Assets\Scripts\GameObjectScripts\PlayerScripts\Card.cs",".cs","6883","True","f846df5a4bf625c4d93c6e8ec120e0ae"
"Assets\Images\Flat 2D Weapons\Art\PNG\4. Sword\128\1. Sword.png",".png","4759","False","4432909ce8e94ea4fbfd5f20a2decb7e"
"Assets\Images\IconArt\UI Assets\Ability_Skill_Icons\UI_Skill_Icon_PsycicAttack.png",".png","89435","False","bbe833a9207e7fa41bbd3ce71ad09605"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Survey the Land.asset",".asset","1082","True","b2dc06c4392945eb9ffb847f5af46af7"
"Assets\Scripts\GameObjectScripts\CardMenuScripts\Sections\ChoiceBanner.cs",".cs","2141","True","5adcb8f305e2ea74ea23280044817ffe"
"Assets\Images\Tiny Swords\Units\Red Units\Warrior\Warrior_Run.png",".png","9802","False","6b2e019703e7240758b08a18f0d6c3e7"
"Assets\Scripts\Tutorial\Help\enemy-preview.asset",".asset","861","True","02b5aab0dad44b8190dc4dcc2c659487"
"Assets\Tests\EditMode\RoundRulesTests.cs",".cs","1541","True","f3ac94b27b218fe4b81d5a46b35d051d"
"Assets\Images\500FreeSkillIcons\Icons\traitWarlord.png",".png","381349","True","894054b659cfc494e96f0ed0c9f394bf"
"Assets\Images\500FreeSkillIcons\Icons\empowerlargercircle.png",".png","373485","True","a25a8ce3526d19c44b183739ce0c4672"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer_Right_Attack.png",".png","4804","False","947b9d5961c334e8392dfd7b639d8b10"
"Assets\Scripts\Enums\Enums\WoundDestination.cs",".cs","488","True","8b920a5c917cb6c428aa174b0736c60f"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer_Up_Defence.png",".png","7004","False","447409465e2cf4ba7beed6f698019078"
"Assets\Images\Simple Fantasy GUI\PNG\Icons\Minus_Icon.png",".png","729","False","479eafb2543431043a8ee390637ac0f7"
"Assets\Images\Tiny Swords\Units\Blue Units\Monk\Monk Blue Animations\Monk_Blue.controller",".controller","3636","False","010817759ac3943d8a63d1698ab7d60e"
"Assets\Images\Flat 2D Weapons\Art\PNG\7. Knives\128\2. Shadow.png",".png","2040","False","187dc28acf9fa2c4f869bd72837d3855"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\UI board Small Set.png",".png","68271","True","8eb69fafe4f719b49bb2dd1a7358aaaa"
"Assets\Scripts\GameObjectScripts\TutorialScripts\HighlightFrame.cs",".cs","2841","True","0f5818f17bd1c4a47942bef039375689"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\UI board Medium Set.png",".png","98861","False","1a5d8785d80a4ee42a2a4c8632436dc0"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer_Idle.png",".png","13247","False","d91f841009e3f4ad1a644257d8ecde00"
"Assets\TextMesh Pro\Shaders\TMP_Sprite.shader",".shader","3446","True","cf81c85f95fe47e1a27f6ae460cf182c"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexPlains02.png",".png","99544","True","28064cfec37a5d94bbb7e37328c8ce9d"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\Exclamation_Yellow.png",".png","13976","False","f26fa8880b3aeef4b8516c82dc12f2a5"
"Assets\Images\Tiny Swords\Units\Blue Units\Archer\Archer Blue Animations\Archer_Run_Blue.anim",".anim","2392","False","5981a590d8c58406fa2d80cf9bd7bf87"
"Assets\Images\Tiny Swords\Units\Black Units\Warrior\Warrior Black Animations\Warrior_Attack1_Black.anim",".anim","2400","False","a32f303056c574c5d891a8f63e457b9c"
"Assets\Images\Tiny Swords\Units\Black Units\Archer\Archer_Idle.png",".png","5067","False","2a0fcb2f11a4d496d9d10417bc8e1ab1"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexMountain00.asset",".asset","776","False","ff318adc52d4b394787c29852a7e5873"
"Assets\Scripts\GameEvents\EventTypes\BaseCode\BaseGameEvent.cs",".cs","828","True","73fabf870c06f5d4cac40c56ef20ce52"
"Assets\Images\Tiny Swords\Units\Yellow Units\Archer\Archer_Run.png",".png","5357","False","fc62820cc7ad24c0cb66e68c748a07e8"
"Assets\Images\Images\crystal_green.png",".png","3895","True","9daea9b0d2a84394ab18de3e1571d4b2"
"Assets\Scripts\ScriptableObjectData\Non-Player\Dungeons\Forgotten Vault.asset",".asset","837","True","055e43cf382ca9e48917a02f109fac36"
"Assets\Scripts\GameEvents\Events\Card Events\onTurnEnd_CleanUpPlayedCard.asset",".asset","416","True","d7122a4a2418a4344af62b4e2ca9c410"
"Assets\Images\Images\minotaur.png",".png","4832","True","382ff953361709b458e5139dc8b49ee0"
"Assets\Images\Tiny Swords\Units\Black Units\Archer\Archer Black Animations\Archer_Idle_Black.anim",".anim","2589","False","b1ca18542c92243c1b11ab80a9515fed"
"Assets\Images\Tiny Swords\Buildings\Black Buildings\town.png",".png","5958","True","88283a390a99d504ca5fdc286e6aea03"
"Assets\Scripts\ScriptableObjectData\GameData\EnemyTraitTuning.asset",".asset","650","True","3e99912d31378ec4b9854fd4936af2d0"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_Attack1.anim",".anim","2014","True","0bafac48b1090284da2048c29bc986ff"
"Assets\Scripts\Managers\Commands\SkillCommand.cs",".cs","378","True","aca7b42fe2bb01040ab3a17f54d4aeb7"
"Assets\Images\Images\button_moss_grey.png",".png","4330","True","5eb6f4fe2d0b2bd4383796595ebddfc6"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\DungeonToken.cs",".cs","2500","True","e3bc1063288c6274393580c8ab12f7da"
"Assets\Images\Tiny Swords\Units\Yellow Units\Monk\Monk Yellow Animations\Monk_Idle_Yellow.anim",".anim","2783","False","60b0649fc76e74b36aaba95747161078"
"Assets\Scripts\ScriptableObjectData\Non-Player\Towns\Garth Barracks.asset",".asset","970","True","9102a8cd8f93e4e44a05be9c0c1b21cb"
"Assets\Scripts\TilemapScripts\Town Rule Tile.asset",".asset","1244","True","8d43104876ec6844584bfbfc6a508e6d"
"Assets\Images\500FreeSkillIcons\Icons\traitHarrying.png",".png","423989","True","5118444d912c03546879f54a5a7c34bd"
"Assets\Scripts\GameScriptableObjectTypes\AllCards.cs",".cs","245","True","0c3183f0d90a374429f041868bc99b08"
"Assets\Scripts\SaveData\SaveMigrator.cs",".cs","6679","True","351895bfbee02e34cb05a7a1659ed32a"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\TextBTN_New-Start_Pressed.png",".png","16973","False","2e5f47e2f71128f4282c0a4a67288751"
"Assets\Images\Hero Knight - Pixel Art\Demo\Demo.unity",".unity","34839","False","f9932cc447c2c0b489f7fe04352db427"
"Assets\Scripts\GameEvents\Events\ToggleEvents\OnToggle_SetAttackListenerCommand.asset",".asset","422","False","a6a317535dca9de47925336d0eaf76f7"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer Yellow Animations\Lancer_ Right_Attack_Yellow.anim",".anim","2213","False","96477cdd08df34d02a5e49e7dfbbb0cb"
"Assets\Images\Tiny Swords\Units\Purple Units\Warrior\Warrior Purple Animations\Warrior_Idle_Purple.anim",".anim","3170","False","f0892cb69a2434df68d63c89d8e054ab"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\2. Card Background.png",".png","794","False","1656da6806b1b5c44bca90b475b8cb72"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\2. Card Background.png",".png","1537","False","4684809d09cb2c24e923e944fcb61d90"
"Assets\Scripts\GameEvents\Events\PlayerEvents\PlayerIntEvent\onInfluenceEvent_GetCurrentInfluence.asset",".asset","425","True","5e02f9e212283a449b61d121c4e5ae33"
"Assets\Scripts\Managers\RewardQueue.cs",".cs","1008","True","63822f6f4716df54783caa3b76afe70f"
"Assets\Plugins\Demigiant\DOTween\Modules\DOTweenModuleUnityVersion.cs",".cs","18653","True","63c02322328255542995bd02b47b0457"
"Assets\Tests\EditMode\CombatAdvanceStateTests.cs",".cs","3890","True","ae80c1c9a4635ce49973e0256744797d"
"Assets\Images\Flat 2D Weapons\Art\PNG\8. Coin\128\2. Shadow.png",".png","1714","False","5121408c9a332544f856fd953f58fac0"
"Assets\Images\Simple Fantasy GUI\PNG\Icons\Shield_Icon.png",".png","863","False","47c96e5414c2b4449920b448538df93a"
"Assets\Tests\EditMode\EmpowerTypeExtensionsTests.cs",".cs","590","True","6ab0426a1cd16f3418a47e2421a1c7a3"
"Assets\Scripts\Tutorial\Help\disband.asset",".asset","596","True","199c8de9d5a94c4fa441de153bfaa376"
"Assets\Prefabs\Crystals.prefab",".prefab","8873","True","4b14e3f70f283c844b7434c2fbcddd72"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\3. Background.png",".png","880","False","9c1b13eba7651f84fa53696a2b4a8cbd"
"Assets\Scripts\Avatar\AvatarStateRules.cs",".cs","1612","True","e7581036ff806ee428cd8b6190d1c013"
"Assets\Prefabs\Crystal Prefabs\YellowCrystal.prefab",".prefab","3645","True","37e6d3e645fb1304b97bbccddc75dde8"
"Assets\TileMap\hexForestBroadleaf01.asset",".asset","783","False","d29358ebd56c22d498ec9714c6328ef6"
"Assets\TextMesh Pro\Fonts\LiberationSans - OFL.txt",".txt","4469","False","6e59c59b81ab47f9b6ec5781fa725d2c"
"Assets\Images\Simple Fantasy GUI\PNG\Icons\Accept_Icon.png",".png","1967","False","391f97da05cf45240a8ecdec752cd9be"
"Assets\Scripts\GameScriptableObjectTypes\RewardTuningSO.cs",".cs","1162","True","a087a0eea4237bb45bb4199e8623a16f"
"Assets\Scripts\Editor\DungeonAuthoringTool.cs",".cs","3139","True","3748f89381384a34393c4592ebf69fc8"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer Yellow Animations\Lancer_ DownRight_Attack_Yellow.anim",".anim","2219","False","edfe35defed15479584401649b133ccc"
"Assets\Scripts\GameObjectScripts\PlayerScripts\DiscardPile.cs",".cs","1737","True","781e40c3f15413c458783b443dffc894"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexBase00.png",".png","20569","True","2b4118e0228e32a4293c7541873e1028"
"Assets\Scripts\ScriptableObjectData\Player\Cards\ManaTap.asset",".asset","1079","True","504ab97706ed35f4393a0154b5ca946e"
"Assets\Tests\EditMode\HotspotLedgerTests.cs",".cs","2069","True","0d7713ebf13c4d442951809e7ea80b49"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\base00.asset",".asset","769","False","aa07a1ccf900f54429d06ec33af30ab9"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ Up_Defence_Purple.anim",".anim","2790","False","89232a7d3ab8d42b8a3e6af42bec9f28"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\11. Knife Shadow.png",".png","1012","False","62e613e1f0489a2429e929d6f7038b63"
"Assets\Scripts\Places\PlaceType.cs",".cs","227","True","782d88b6592bad5448a016c53ff9125a"
"Assets\Scripts\SaveData\Tests\SaveMigratorV4Tests.cs",".cs","1320","True","88deffe95e3d70d4d8ba5a1bd2fb37a2"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexVolcanoActive00.png",".png","140735","True","68f626266e2613e4aa3c23a8237571bd"
"Assets\Scripts\Places\PlaceRules.cs",".cs","993","True","9c85a7addd4e2cf48bd2b7b8b44ce6d8"
"Assets\Scripts\Doom\DoomRules.cs",".cs","1592","True","585c6a9ea04b5e147bcf2043c87867ae"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer_DownRight_Attack.png",".png","6729","False","bacd50e04b6444e00ba223b68b680cb3"
"Assets\Images\500FreeSkillIcons\Icons\traitBrutal.png",".png","400389","True","a3b792d74d96ab84eaac934399e5b662"
"Assets\Scripts\GameObjectScripts\DeckScripts\PlayerDeck.cs",".cs","4330","True","a410a95dad3aba4408c1ec687ed65b31"
"Assets\Scripts\GameEvents\Listener\PlayerDeckListener.cs",".cs","194","True","5c3177fb93b9f1c4381d19b630ae1428"
"Assets\Images\Flat 2D Weapons\Art\PNG\3. Button\128\2. Combined.png",".png","5000","False","d352c8131319c6340bd00583b2276a22"
"Assets\Scripts\Managers\Commands\ICommands.cs",".cs","89","True","b05892367c4bd1b45a56e85da3a3fc46"
"Assets\Scripts\GameObjectScripts\TutorialScripts\TutorialPrefs.cs",".cs","1658","True","c525fd92045ca6c4ea6d712a2b95117f"
"Assets\Scripts\GameScriptableObjectTypes\CrystalHotspotSO.cs",".cs","861","True","a41317e22e17d824589a677f78ccca0f"
"Assets\Resources\IconRegistry.asset",".asset","2577","True","ec19f99f4600c8b45bf87e36a679321e"
"Assets\TextMesh Pro\Shaders\TMP_SDF-Surface-Mobile.shader",".shader","3523","False","85187c2149c549c5b33f0cdb02836b17"
"Assets\Images\Simple Fantasy GUI\PNG\Quest Panel\Progress_Slot.png",".png","570","True","c8c8c670367bf7e489243b843eeef521"
"Assets\Scripts\GameObjectScripts\PlayerScripts\HexInteractorTeleport.cs",".cs","2087","True","5176ff7896349b84fa47be6c1d38ecb9"
"Assets\Images\Tiny Swords\Buildings\Blue Buildings\House1.png",".png","5312","False","f64d3993d34d4410e83e766d40059c1b"
"Assets\Prefabs\HelpIcon.prefab",".prefab","8809","True","cb0e2a755e1557541bbe0f207f21db12"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ UpRight_Defence_Purple.anim",".anim","2799","False","1ac0116b6e0014940b7d7d67b346638e"
"Assets\Images\Images\spider.png",".png","2374","True","266f2078c7cf15d4ca6b5e890bd949a2"
"Assets\Images\Simple Fantasy GUI\PNG\Icons\Close_Icon.png",".png","2110","False","0b3d25bb30efc5847954849ba0b1453d"
"Assets\Shaders\UIPulseGlow.shader",".shader","3660","True","bb2ee00d95be975458827f4d1a105700"
"Assets\Scripts\Menu\MainMenu.cs",".cs","1728","True","a236db6daa372b14b834f2207643501c"
"Assets\Scripts\Hand\FanSlot.cs",".cs","812","True","eaddfc263bbcfd246a62bc4a7a3d87b5"
"Assets\Scripts\GameEvents\Events\TownEvents\onClick_CloseTownMenu.asset",".asset","410","True","d45999c156ce7354a9b68010cefb7500"
